Well.Position,Temperature,Fluorescence,Normalized,norm_deriv,tm
A01,39.546734,78344.375,0.366233442772669,-0.00189278830619131,53.49893
A01,39.606102,78329.24,0.366121071716507,-0.00180825074064307,53.49893
A01,39.665474,78314.78,0.366013712253534,-0.00171446180181144,53.49893
A01,39.724846,78301.07,0.365911921227437,-0.00161817182461341,53.49893
A01,39.784218,78288.13,0.365815847129866,-0.00153438703925971,53.49893
A01,39.84359,78275.86,0.365724747502571,-0.00148946869684507,53.49893
A01,39.902958,78263.95,0.365636320724977,-0.00147873893555285,53.49893
A01,39.96233,78252.125,0.365548525036895,-0.00149629660825017,53.49893
A01,40.0217,78240.16,0.365459689907263,-0.0015318343996503,53.49893
A01,40.081074,78227.91,0.365368738771618,-0.00156956019262488,53.49893
A01,40.14044,78215.36,0.365275560261223,-0.00159936016093953,53.49893
A01,40.199814,78202.57,0.365180599851027,-0.0016331780548282,53.49893
A01,40.259186,78189.51,0.365083634803556,-0.00167944726464822,53.49893
A01,40.318558,78176.08,0.364983922660559,-0.00173583757449292,53.49893
A01,40.377926,78162.2,0.364880869455437,-0.00178198983777056,53.49893
A01,40.437298,78147.95,0.364775069154789,-0.00181200229819391,53.49893
A01,40.49667,78133.46,0.36466748695434,-0.00183082175886295,53.49893
A01,40.55604,78118.82,0.364558791066517,-0.00184257703518526,53.49893
A01,40.61541,78104.086,0.364449397267938,-0.00184407770875657,53.49893
A01,40.67478,78089.34,0.364339914374369,-0.00182944794015225,53.49893
A01,40.734154,78074.71,0.36423129273237,-0.0017957455487982,53.49893
A01,40.793526,78060.35,0.364124675727647,-0.0017282175128419,53.49893
A01,40.852898,78046.53,0.364022067997474,-0.00163954110962557,53.49893
A01,40.912266,78033.42,0.363924731720878,-0.00153263631239997,53.49893
A01,40.971638,78021.164,0.363833736037738,-0.0014029574729774,53.49893
A01,41.03101,78009.945,0.363750439646653,-0.00125493827528702,53.49893
A01,41.09038,77999.91,0.363675933961249,-0.00110737204062545,53.49893
A01,41.14975,77991.055,0.363610189283197,-0.000972311419066806,53.49893
A01,41.20912,77983.28,0.363552463154247,-0.00086282917204719,53.49893
A01,41.268494,77976.38,0.363501233534986,-0.000779073451883136,53.49893
A01,41.327866,77970.15,0.363454978386001,-0.000712843960705711,53.49893
A01,41.387234,77964.45,0.363412658265742,-0.00065277101425707,53.49893
A01,41.446606,77959.23,0.363373901945083,-0.000600249208512621,53.49893
A01,41.505978,77954.43,0.363338263949075,-0.000555230517871583,53.49893
A01,41.56535,77949.99,0.363305298802768,-0.000520251030972879,53.49893
A01,41.624718,77945.83,0.363274412539561,-0.000492704558653845,53.49893
A01,41.68409,77941.89,0.363245159684505,-0.000465208807579423,53.49893
A01,41.74346,77938.17,0.363217540237599,-0.000438917448389658,53.49893
A01,41.802834,77934.66,0.363191479953018,-0.000417673407588315,53.49893
A01,41.862206,77931.32,0.363166681847463,-0.000390813574948872,53.49893
A01,41.921574,77928.195,0.363143480027145,-0.000354522188778086,53.49893
A01,41.980946,77925.36,0.363122431335753,-0.000297623565888458,53.49893
A01,42.040318,77922.98,0.363104760829399,-0.000218840857269304,53.49893
A01,42.09969,77921.23,0.363091767810022,-0.000111803947521426,53.49893
A01,42.159058,77920.336,0.363085130233265,2.05085146242404e-05,53.49893
A01,42.21843,77920.5,0.363086347864795,0.00016132240907978,53.49893
A01,42.2778,77921.79,0.363095925576223,0.000296368054989383,53.49893
A01,42.337173,77924.16,0.363113521836751,0.000406953214080087,53.49893
A01,42.39654,77927.414,0.363137681428212,0.000489686817062864,53.49893
A01,42.455914,77931.33,0.363166756093288,0.000548987168518872,53.49893
A01,42.515285,77935.72,0.36319935001047,0.000590870314629832,53.49893
A01,42.574657,77940.445,0.36323443116279,0.000617120823361672,53.49893
A01,42.63403,77945.38,0.363271071477436,0.000621549909598613,53.49893
A01,42.693398,77950.35,0.363307971652469,0.000611503881171695,53.49893
A01,42.75277,77955.24,0.363344277860902,0.000595267183892362,53.49893
A01,42.81214,77960,0.363379618873609,0.000577730132508262,53.49893
A01,42.871513,77964.62,0.363413920444767,0.00056528227647288,53.49893
A01,42.93088,77969.14,0.363447479557674,0.000566475649407956,53.49893
A01,42.990253,77973.67,0.363481112916407,0.000582741939931112,53.49893
A01,43.049625,77978.33,0.363515711470864,0.000613254608029492,53.49893
A01,43.108997,77983.234,0.363552121623452,0.0006693229610002,53.49893
A01,43.168365,77988.586,0.363591857989001,0.000759565352605007,53.49893
A01,43.227737,77994.66,0.363636954903116,0.000890354663087184,53.49893
A01,43.28711,78001.78,0.363689817930527,0.00104359341377861,53.49893
A01,43.34648,78010.125,0.363751776071503,0.00119866301630539,53.49893
A01,43.40585,78019.71,0.363822940694781,0.0013473547561462,53.49893
A01,43.46522,78030.484,0.363902933146654,0.00149134406067346,53.49893
A01,43.524593,78042.41,0.363991478717568,0.00162617514739391,53.49893
A01,43.583965,78055.414,0.364088027988419,0.0017489761313003,53.49893
A01,43.643337,78069.4,0.364191868199287,0.00185026778923897,53.49893
A01,43.702705,78084.195,0.364301714897398,0.00192467407670897,53.49893
A01,43.762077,78099.586,0.36441598664668,0.00196503274940606,53.49893
A01,43.82145,78115.3,0.364532656536111,0.00197463630959303,53.49893
A01,43.88082,78131.09,0.364649890693811,0.00196088013517589,53.49893
A01,43.94019,78146.77,0.364766308147437,0.00192461385716628,53.49893
A01,43.99956,78162.16,0.364880572472137,0.00187449668534795,53.49893
A01,44.058933,78177.15,0.364991866963836,0.00183576216270088,53.49893
A01,44.118305,78191.83,0.36510085983496,0.00183088343591997,53.49893
A01,44.177673,78206.47,0.365209555722784,0.00187202721904666,53.49893
A01,44.237045,78221.44,0.365320701722833,0.001940805774189,53.49893
A01,44.296417,78236.96,0.365435931243258,0.00202580695814958,53.49893
A01,44.35579,78253.16,0.365556209479784,0.00211230478973725,53.49893
A01,44.415157,78270.05,0.365681610678236,0.00220650393682522,53.49893
A01,44.47453,78287.695,0.365812617436478,0.00232241741009849,53.49893
A01,44.5339,78306.266,0.365950499358115,0.00245647851147459,53.49893
A01,44.593273,78325.91,0.366096347856777,0.00260358094191943,53.49893
A01,44.652645,78346.73,0.366250927664461,0.00276508420547787,53.49893
A01,44.712013,78368.84,0.366415085183571,0.00295247579436813,53.49893
A01,44.771385,78392.45,0.366590379576435,0.00316506405571631,53.49893
A01,44.830757,78417.76,0.366778295759551,0.0033976033983287,53.49893
A01,44.89013,78444.93,0.36698002166612,0.00363556543740017,53.49893
A01,44.949497,78474,0.367195854279442,0.00386654019419661,53.49893
A01,45.00887,78504.92,0.367425422370392,0.00408508357752847,53.49893
A01,45.06824,78537.586,0.36766795378239,0.00427907952474936,53.49893
A01,45.127613,78571.805,0.367922015571013,0.00444359393038247,53.49893
A01,45.18698,78607.336,0.368185818411878,0.00458982830814361,53.49893
A01,45.246353,78644.04,0.368458330288017,0.00473321511295455,53.49893
A01,45.305725,78681.89,0.368739350735703,0.00488452793426626,53.49893
A01,45.365097,78720.95,0.369029354928217,0.00502950344794979,53.49893
A01,45.42447,78761.17,0.369327971636432,0.00515132233802751,53.49893
A01,45.483837,78802.36,0.369633790189673,0.00523833663437667,53.49893
A01,45.54321,78844.25,0.369944805950666,0.00528987434425668,53.49893
A01,45.60258,78886.55,0.370258865790485,0.00529836054424716,53.49893
A01,45.661953,78928.92,0.370573445351078,0.00526262791901509,53.49893
A01,45.72132,78971,0.370885871782746,0.00517331073201477,53.49893
A01,45.780693,79012.37,0.371193026760838,0.0050603509315926,53.49893
A01,45.840065,79052.836,0.371493469916349,0.00495755825463596,53.49893
A01,45.899437,79092.48,0.371787810065043,0.00488485703599896,53.49893
A01,45.958805,79131.54,0.372077814257556,0.00485826703139482,53.49893
A01,46.018177,79170.39,0.372366259287744,0.00488869735937667,53.49893
A01,46.07755,79209.484,0.372656515916063,0.0049654787402615,53.49893
A01,46.13692,79249.19,0.372951316388872,0.00507352723750517,53.49893
A01,46.19629,79289.76,0.373252531700963,0.00521108898168166,53.49893
A01,46.25566,79331.43,0.373561914053805,0.00537514112895877,53.49893
A01,46.315033,79374.414,0.373881052308055,0.00555805756698302,53.49893
A01,46.374405,79418.86,0.374211045301922,0.00575488928660975,53.49893
A01,46.433777,79464.88,0.374552724588646,0.00597163142521701,53.49893
A01,46.493145,79512.63,0.374907248403098,0.00620757723136132,53.49893
A01,46.552517,79562.27,0.375275804678479,0.00644881881677569,53.49893
A01,46.61189,79613.84,0.375658690398087,0.00668550076699762,53.49893
A01,46.67126,79667.3,0.376055608578624,0.0069181051707856,53.49893
A01,46.73063,79722.62,0.376466336482613,0.00714645766612017,53.49893
A01,46.79,79779.766,0.376890621674251,0.00736968563404925,53.49893
A01,46.849373,79838.7,0.377328182019401,0.0075931524876757,53.49893
A01,46.908745,79899.42,0.3777790026689,0.00783252934369477,53.49893
A01,46.968113,79962.05,0.378244004270976,0.00808335600796167,53.49893
A01,47.027485,80026.69,0.378723929283881,0.00833095880647058,53.49893
A01,47.086857,80093.31,0.379218554970139,0.00857341512658995,53.49893
A01,47.14623,80161.87,0.37972758434645,0.00882240551138406,53.49893
A01,47.205597,80232.414,0.380251344094444,0.00908686965561185,53.49893
A01,47.26497,80305.08,0.380790858806507,0.00936920533975475,53.49893
A01,47.32434,80380,0.381347108527528,0.00967010197986033,53.49893
A01,47.383713,80457.33,0.381921251492378,0.00999915139845973,53.49893
A01,47.443085,80537.29,0.382514921109208,0.010367502516243,53.49893
A01,47.502453,80620.19,0.383130418998592,0.0107550902454326,53.49893
A01,47.561825,80706.195,0.383768970216644,0.0111502543077006,53.49893
A01,47.621197,80795.36,0.3844309831154,0.0115170877065194,53.49893
A01,47.68057,80887.46,0.3851147871638,0.0118534190628386,53.49893
A01,47.739937,80982.24,0.385818489093303,0.0121585932432658,53.49893
A01,47.79931,81079.47,0.386540381249936,0.0124405839188311,53.49893
A01,47.85868,81178.95,0.387278978717197,0.0127125639114516,53.49893
A01,47.918053,81280.61,0.388033761774311,0.0129839836157811,53.49893
A01,47.97742,81384.43,0.388804581929629,0.0132590315909045,53.49893
A01,48.036793,81490.46,0.389591810412276,0.0135575037376711,53.49893
A01,48.096165,81598.875,0.390396746524189,0.0138888913215379,53.49893
A01,48.155537,81709.94,0.391221357779731,0.0142619310849994,53.49893
A01,48.21491,81823.99,0.392068131414041,0.014702341686297,53.49893
A01,48.274277,81941.55,0.392940965332931,0.0152048066692245,53.49893
A01,48.33365,82063.14,0.393843720319303,0.0157533208308733,53.49893
A01,48.39302,82189.11,0.394778994977032,0.016334006473674,53.49893
A01,48.452393,82319.73,0.395748793943394,0.0169372076775706,53.49893
A01,48.51176,82455.16,0.396754305151588,0.0175457391541976,53.49893
A01,48.571133,82595.47,0.39779604832239,0.0181562880383042,53.49893
A01,48.630505,82740.66,0.3988740234558,0.0187534109488514,53.49893
A01,48.689877,82890.625,0.399987450970656,0.0193349544815867,53.49893
A01,48.749245,83045.23,0.401135328548319,0.0198807539935926,53.49893
A01,48.808617,83204.21,0.402315688674426,0.0203856203899731,53.49893
A01,48.86799,83367.23,0.40352604411384,0.0208493581719713,53.49893
A01,48.92736,83533.95,0.40476387050851,0.0212795512628522,53.49893
A01,48.98673,83704.11,0.406027237466985,0.0216814816681094,53.49893
A01,49.0461,83877.484,0.407314467033621,0.0220695411614839,53.49893
A01,49.105473,84053.97,0.408624801901002,0.0224418172832417,53.49893
A01,49.164845,84233.43,0.409957217476742,0.022812355189326,53.49893
A01,49.224216,84415.85,0.411311609816688,0.0231965522393036,53.49893
A01,49.283585,84601.336,0.412688765926583,0.0236128034475155,53.49893
A01,49.342957,84790.16,0.414090705292869,0.0240558323789669,53.49893
A01,49.40233,84982.53,0.415518972228705,0.0245141280929741,53.49893
A01,49.4617,85178.555,0.416974376013585,0.0249750849920984,53.49893
A01,49.52107,85378.266,0.418457146809566,0.0254556757038004,53.49893
A01,49.58044,85581.82,0.419968450276101,0.0259545256722204,53.49893
A01,49.639812,85789.37,0.421509422374312,0.0264909984023281,53.49893
A01,49.699184,86001.21,0.423082245931455,0.0270888648229855,53.49893
A01,49.758553,86217.82,0.424690484747131,0.0277507386254949,53.49893
A01,49.817924,86439.73,0.426338073850065,0.0284723209980914,53.49893
A01,49.877296,86667.414,0.428028532492364,0.0292386546388751,53.49893
A01,49.93667,86901.234,0.429764548372892,0.0300326219367889,53.49893
A01,49.996037,87141.375,0.431547495039414,0.0308316564547287,53.49893
A01,50.05541,87387.93,0.4333780629781,0.0316587099171285,53.49893
A01,50.11478,87641.086,0.43525764058588,0.0325064958869679,53.49893
A01,50.174152,87901.03,0.437187616259681,0.0333763570316315,53.49893
A01,50.233524,88167.93,0.439169237329363,0.0342765390790299,53.49893
A01,50.292892,88442.01,0.441204166901407,0.0352108686751515,53.49893
A01,50.352264,88723.58,0.443294706596388,0.0361875241581637,53.49893
A01,50.411636,89012.96,0.445443232280707,0.0372091954253011,53.49893
A01,50.47101,89310.52,0.447652491049888,0.038282886275953,53.49893
A01,50.530376,89616.625,0.449925192876547,0.0393844002728014,53.49893
A01,50.58975,89931.58,0.452263602258344,0.0405431976928563,53.49893
A01,50.64912,90255.78,0.454670651905369,0.0417598376438544,53.49893
A01,50.708492,90589.72,0.45715001698596,0.0430352653302647,53.49893
A01,50.76786,90933.836,0.459704934618087,0.0443601672358917,53.49893
A01,50.827232,91288.57,0.462338686467216,0.0457577474763787,53.49893
A01,50.886604,91654.48,0.465055415450384,0.0472271075180452,53.49893
A01,50.945976,92032.14,0.467859383277945,0.0487803598609957,53.49893
A01,51.00535,92422.234,0.470755668364332,0.0504267798428069,53.49893
A01,51.064716,92825.44,0.47374930457648,0.0521543970668146,53.49893
A01,51.12409,93242.516,0.476845919747925,0.0540072409883711,53.49893
A01,51.18346,93674.38,0.480052329645405,0.0559869944047651,53.49893
A01,51.242832,94122.09,0.483376389477204,0.0581130406423076,53.49893
A01,51.3022,94586.77,0.486826444474057,0.0603750662228252,53.49893
A01,51.361572,95069.57,0.490411032905839,0.0627848166911704,53.49893
A01,51.420944,95571.64,0.494138693042427,0.0653358758273393,53.49893
A01,51.480316,96094.11,0.498017814662048,0.0680253235064489,53.49893
A01,51.539684,96638.05,0.502056342067978,0.0708156508933866,53.49893
A01,51.599056,97204.34,0.50626080889282,0.0736893627240684,53.49893
A01,51.65843,97793.63,0.5106360411152,0.0766056342094872,53.49893
A01,51.7178,98406.2,0.515184117618216,0.0795231937473424,53.49893
A01,51.77717,99042.1,0.519905409630996,0.0824327496928098,53.49893
A01,51.83654,99701.266,0.524799441980258,0.0853246746784613,53.49893
A01,51.895912,100383.58,0.529865338565268,0.0882078717100212,53.49893
A01,51.955284,101088.95,0.535102416324435,0.0910865668725019,53.49893
A01,52.014656,101817.34,0.54051040797279,0.0939695921072245,53.49893
A01,52.074024,102568.734,0.546089194717011,0.0968478338069634,53.49893
A01,52.133396,103343.195,0.551839244305798,0.0997386756190158,53.49893
A01,52.19277,104140.8,0.557761128432002,0.102634817330376,53.49893
A01,52.25214,104961.51,0.563854557536906,0.105509857783662,53.49893
A01,52.31151,105805.21,0.570118677793522,0.108342379152394,53.49893
A01,52.37088,106671.56,0.5765509648438,0.111129888360061,53.49893
A01,52.430252,107560.23,0.583148968575514,0.113888533680864,53.49893
A01,52.489624,108470.96,0.589910758597214,0.116610016540642,53.49893
A01,52.548992,109403.39,0.596833662059198,0.119268267212134,53.49893
A01,52.608364,110357.14,0.603914857620118,0.121884353345915,53.49893
A01,52.667736,111331.81,0.611151375446971,0.12445291975066,53.49893
A01,52.727108,112327.02,0.618540394198407,0.126968764832805,53.49893
A01,52.786476,113342.28,0.626078275829001,0.129373212533611,53.49893
A01,52.845848,114376.836,0.633759422203546,0.131663913575583,53.49893
A01,52.90522,115429.71,0.641576572080356,0.133817432663035,53.49893
A01,52.964592,116499.805,0.649521580692426,0.135820014084952,53.49893
A01,53.023964,117585.914,0.657585486568678,0.137659673398589,53.49893
A01,53.083332,118686.66,0.665758066059005,0.139295331950298,53.49893
A01,53.142704,119800.56,0.674028308507559,0.140754687838513,53.49893
A01,53.202076,120926.13,0.682385195833906,0.142018962733921,53.49893
A01,53.261448,122061.81,0.690817145689345,0.143092794982616,53.49893
A01,53.320816,123206,0.699312278741873,0.14392350345178,53.49893
A01,53.380188,124356.91,0.707857304988811,0.144535007332935,53.49893
A01,53.43956,125512.71,0.716438637444183,0.144930051419511,53.49893
A01,53.49893,126671.63,0.72504313459696,0.14511826089677,53.49893
A01,53.5583,127832.055,0.733658805746401,0.145112121936555,53.49893
A01,53.617672,128992.47,0.742274402650018,0.144928170564512,53.49893
A01,53.677044,130151.414,0.750879077992774,0.144555765951412,53.49893
A01,53.736416,131307.38,0.759461642928841,0.144015740321214,53.49893
A01,53.795784,132458.95,0.768011569400231,0.143295742821193,53.49893
A01,53.855156,133604.84,0.776519324243011,0.142416627834582,53.49893
A01,53.914528,134743.7,0.784974884270805,0.141369943277218,53.49893
A01,53.9739,135874.19,0.793368300543061,0.140174166754921,53.49893
A01,54.03327,136995.08,0.8016904408233,0.138819808855441,53.49893
A01,54.09264,138105.14,0.809932172875048,0.137317884721301,53.49893
A01,54.15201,139203.19,0.818084735690951,0.135659254433015,53.49893
A01,54.211384,140288.05,0.826139368263658,0.133851821940627,53.49893
A01,54.270756,141358.42,0.834086418635916,0.13188613755824,53.49893
A01,54.330124,142413,0.841916234850473,0.129761373688437,53.49893
A01,54.389496,143450.66,0.849620427129104,0.127507938118159,53.49893
A01,54.448868,144470.3,0.857190828431055,0.125110692841652,53.49893
A01,54.50824,145470.77,0.86461890048645,0.122591652793381,53.49893
A01,54.567608,146451.03,0.871896921729487,0.1199285413415,53.49893
A01,54.62698,147410.06,0.879017319086015,0.117157585831524,53.49893
A01,54.68635,148346.9,0.885972964956832,0.114256089057988,53.49893
A01,54.745724,149260.6,0.892756805988561,0.111256190797699,53.49893
A01,54.805096,150150.28,0.899362308548602,0.10816219030455,53.49893
A01,54.864464,151015.16,0.905783681462602,0.104943569954834,53.49893
A01,54.923836,151854.36,0.912014391097961,0.101614687885977,53.49893
A01,54.983208,152666.94,0.918047458347127,0.0981832632439692,53.49893
A01,55.04258,153452.08,0.923876795052448,0.0946531719474404,53.49893
A01,55.101948,154208.94,0.929496164564624,0.091016537798174,53.49893
A01,55.16132,154936.77,0.934899998446777,0.0873216940808696,53.49893
A01,55.22069,155635.03,0.940084287424358,0.083580636276095,53.49893
A01,55.280064,156303.42,0.945046804122615,0.0798262055576215,53.49893
A01,55.33943,156941.7,0.949785766641749,0.076032756736277,53.49893
A01,55.398804,157549.73,0.954300135540208,0.0722512469170691,53.49893
A01,55.458176,158127.5,0.958589836572169,0.0684659253458986,53.49893
A01,55.517548,158675,0.962654795491805,0.0646912147358452,53.49893
A01,55.576916,159192.28,0.966495383528243,0.0609415514133577,53.49893
A01,55.636288,159679.61,0.970113605318757,0.057221256839778,53.49893
A01,55.69566,160137.19,0.973510945779848,0.0535215229752906,53.49893
A01,55.75503,160565.17,0.976688518598891,0.0498340118325355,53.49893
A01,55.814404,160963.69,0.979647363217436,0.0461838396758757,53.49893
A01,55.87377,161332.97,0.982389113043634,0.0425724915396712,53.49893
A01,55.933144,161673.42,0.98491681215631,0.0390287037451175,53.49893
A01,55.992516,161985.52,0.987234024355066,0.035546007816569,53.49893
A01,56.051888,162269.77,0.989344461931151,0.0321192481453149,53.49893
A01,56.111256,162526.6,0.991251317455042,0.028746935010984,53.49893
A01,56.170628,162756.48,0.992958080480514,0.0254355602106966,53.49893
A01,56.23,162959.88,0.994468240561344,0.0221849576517963,53.49893
A01,56.28937,163137.28,0.995785361497131,0.0190022791160707,53.49893
A01,56.34874,163289.23,0.996913526808252,0.0159021376268462,53.49893
A01,56.40811,163416.39,0.997857636719158,0.0128874165900371,53.49893
A01,56.467484,163519.45,0.998622814191775,0.00996180360915038,53.49893
A01,56.526855,163599.11,0.999214256433854,0.00711456313087879,53.49893
A01,56.586224,163656,0.999636640932371,0.00437431610703371,53.49893
A01,56.645596,163690.98,0.999896352828277,0.00174575418508193,53.49893
A01,56.704967,163704.94,1,-0.000777809832080473,53.49893
A01,56.76434,163698.72,0.99995381909684,-0.00320393807800969,53.49893
A01,56.82371,163673.1,0.999763601293148,-0.00551247425756179,53.49893
A01,56.88308,163629.02,0.999436325696477,-0.00769345318341859,53.49893
A01,56.94245,163567.5,0.998979565380977,-0.00973012588973112,53.49893
A01,57.001823,163489.69,0.998401858616526,-0.0116398325683964,53.49893
A01,57.061195,163396.61,0.997710778477276,-0.0134099948061852,53.49893
A01,57.120564,163289.38,0.996914640495627,-0.0150615067372127,53.49893
A01,57.179935,163168.94,0.996020423779132,-0.0165931390578039,53.49893
A01,57.239307,163036.25,0.995035255926992,-0.0180421869087582,53.49893
A01,57.29868,162891.97,0.993964037163659,-0.0194059404513662,53.49893
A01,57.358047,162736.8,0.992811964696882,-0.0206769864524705,53.49893
A01,57.41742,162571.45,0.99158430998024,-0.0218648139562628,53.49893
A01,57.47679,162396.61,0.990286195975656,-0.0229641475181857,53.49893
A01,57.536163,162212.97,0.988922745645059,-0.0239862084759756,53.49893
A01,57.595535,162021.16,0.987498636475424,-0.0249382831937727,53.49893
A01,57.654903,161821.75,0.986018100478776,-0.0258119664851983,53.49893
A01,57.714275,161615.34,0.984485592404616,-0.0266223029166902,53.49893
A01,57.773647,161402.45,0.982904973035847,-0.0273734038974716,53.49893
A01,57.83302,161183.55,0.981279731926242,-0.0280790213967925,53.49893
A01,57.892387,160959.03,0.979612764662979,-0.0287401983451587,53.49893
A01,57.95176,160729.2,0.977906372866632,-0.0293631795752097,53.49893
A01,58.01113,160494.4,0.976163080895251,-0.0299231695688707,53.49893
A01,58.070503,160255.11,0.974386452548439,-0.0304326967160929,53.49893
A01,58.12987,160011.77,0.972579754642495,-0.0308898046174154,53.49893
A01,58.189243,159764.75,0.970745734272945,-0.0312979941471595,53.49893
A01,58.248615,159514.47,0.96888750976444,-0.0316368848461353,53.49893
A01,58.307987,159261.48,0.967009164637355,-0.0319028937502182,53.49893
A01,58.367355,159006.38,0.965115153641192,-0.0321095810978407,53.49893
A01,58.426727,158749.61,0.963208743592251,-0.0322628515557201,53.49893
A01,58.4861,158491.61,0.961293201306833,-0.0323882873857871,53.49893
A01,58.54547,158232.62,0.959370308684739,-0.0324891917158583,53.49893
A01,58.604843,157972.81,0.957441327904993,-0.0325862721145102,53.49893
A01,58.66421,157712.25,0.955506778688371,-0.032666762449227,53.49893
A01,58.723583,157451.02,0.953567255001473,-0.0327560995161706,53.49893
A01,58.782955,157189.08,0.951622459860999,-0.0328323811864211,53.49893
A01,58.842327,156926.53,0.949673135725199,-0.0328821162436119,53.49893
A01,58.901695,156663.6,0.947720990248048,-0.032903660779928,53.49893
A01,58.961067,156400.48,0.945767434100222,-0.0329056075905912,53.49893
A01,59.02044,156137.34,0.943813729460746,-0.0329147736975909,53.49893
A01,59.07981,155874.14,0.94185957934632,-0.0329172748202151,53.49893
A01,59.13918,155610.92,0.939905280740244,-0.032911022013667,53.49893
A01,59.19855,155347.75,0.937951353363293,-0.0328881006168779,53.49893
A01,59.257923,155084.75,0.935998688165367,-0.0328448863782601,53.49893
A01,59.317295,154822.1,0.934048621571317,-0.0327808173649852,53.49893
A01,59.376663,154559.98,0.932102490005992,-0.0326923230377728,53.49893
A01,59.436035,154298.55,0.930161481402594,-0.0326110392907791,53.49893
A01,59.495407,154037.77,0.928225298777821,-0.0325429631351171,53.49893
A01,59.55478,153777.53,0.9262931254276,-0.0324933345358871,53.49893
A01,59.61415,153517.7,0.924363996156204,-0.0324695738709863,53.49893
A01,59.67352,153258.06,0.922436277555484,-0.0324720749936106,53.49893
A01,59.73289,152998.4,0.920508410463113,-0.0324879412177337,53.49893
A01,59.792263,152738.6,0.918579503929193,-0.0325397596972682,53.49893
A01,59.851635,152478.39,0.916647553316447,-0.0326232413315676,53.49893
A01,59.911003,152217.53,0.914710776725074,-0.0327360912092242,53.49893
A01,59.970375,151955.75,0.9127671695178,-0.0328673957235783,53.49893
A01,60.029747,151692.92,0.9108157664989,-0.0329881404666644,53.49893
A01,60.08912,151429.12,0.908857161634973,-0.0331090331577906,53.49893
